source,target,label,title_overlap,abstract_overlap,title_cosine,abstract_cosine,jaccard_similarity,preferential_attachment,adamic_adar,common_neighbors,community_resource_allocation,same_cluster
447,95,0,0,12,0.0,0.04588711021375501,0.0,0,0.0,0,0.0,0
5478,1288,0,0,26,0.0,0.086897127505503,0.0,8,0.0,0,0.0,1
2838,3736,0,0,20,0.0,0.1188048353255467,0.0,28,0.0,0,0.0,0
3653,687,0,0,13,0.0,0.03176368967493882,0.0,0,0.0,0,0.0,0
4402,1714,0,0,18,0.0,0.03928527866137522,0.0,5,0.0,0,0.0,0
970,3438,0,0,12,0.0,0.05213098062835001,0.0,0,0.0,0,0.0,0
3855,3238,0,0,16,0.0,0.057091461054235126,0.0,0,0.0,0,0.0,0
4911,4974,0,0,15,0.0,0.03215605165236925,0.0,16,0.0,0,0.0,0
38,2677,0,0,18,0.015524395120304228,0.07305604343795864,0.047619047619047616,340,0.15078403679087934,1,1.8048261050047827e-05,0
3063,1760,0,0,17,0.0,0.04106917665116758,0.0,0,0.0,0,0.0,0
3020,1124,0,0,21,0.0,0.04671465311566739,0.0,104,0.0,0,0.0,1
3334,2977,0,1,22,0.030955804965642437,0.06428968740265578,0.0,2,0.0,0,0.0,0
2873,1636,0,1,28,0.01245135629739551,0.04234658216912979,0.0,36,0.0,0,0.0,0
2071,194,0,1,25,0.020596445647966012,0.059961438953292624,0.0,39,0.0,0,0.0,0
1465,384,0,0,21,0.0,0.09962012893839686,0.0,19,0.0,0,0.0,0
3987,1098,0,1,11,0.03151768090084633,0.04352384753927647,0.0,5,0.0,0,0.0,0
5634,4029,0,0,23,0.0,0.09080715245537466,0.0,10,0.0,0,0.0,0
5897,467,0,0,20,0.0,0.05093660925539808,0.0,22,0.0,0,0.0,0
4477,144,0,0,26,0.0,0.09304572070366204,0.0,0,0.0,0,0.0,0
4750,5406,0,0,25,0.0,0.09318101219121863,0.0,22,0.0,0,0.0,0
5058,3307,0,3,23,0.05041540242585055,0.05520681178071542,0.0,39,0.0,0,0.0,0
1415,2899,0,0,14,0.0,0.04807150974458692,0.0,36,0.0,0,0.0,0
5948,6259,0,0,18,0.0,0.06489325318768234,0.0,24,0.0,0,0.0,0
4715,6324,0,0,24,0.0,0.0855738268168577,0.0,9,0.0,0,0.0,0
1250,2273,0,0,14,0.0,0.04014207994008986,0.0,10,0.0,0,0.0,0
4701,1730,0,0,25,0.0,0.13751807258734935,0.0,160,0.0,0,0.0,1
6099,951,0,0,22,0.0,0.05302640101339564,0.0,190,0.0,0,0.0,0
64,841,0,0,18,0.0,0.06186396502351345,0.0,0,0.0,0,0.0,0
2228,4291,0,1,22,0.037240127895071036,0.05074304627315462,0.0,81,0.0,0,0.0,0
4664,5231,0,1,21,0.012917758767134191,0.11066151446704757,0.0,10,0.0,0,0.0,0
696,5255,0,0,18,0.0,0.07740469823622435,0.0,48,0.0,0,0.0,0
6060,4379,0,3,27,0.1834384934109409,0.18618102129419092,0.13333333333333333,615,0.5217984369784392,2,0.0008568812140240712,1
3551,894,0,1,6,0.02353736546602227,0.007458557604501431,0.0,0,0.0,0,0.0,0
877,348,0,0,23,0.0,0.03831746915831862,0.0,0,0.0,0,0.0,0
2547,257,0,0,16,0.0,0.06145330116799788,0.0,48,0.0,0,0.0,1
3889,889,0,1,23,0.03760255059981721,0.07138218141990998,0.0,20,0.0,0,0.0,0
852,291,0,1,19,0.08572085808116067,0.05139494734956648,0.043478260869565216,210,0.19493562262564004,1,0.0001908761213972132,0
5884,366,0,0,15,0.0,0.06715905446318748,0.0,12,0.0,0,0.0,0
6033,839,0,0,32,0.0,0.07746220582054933,0.0,744,0.0,0,0.0,0
4887,3559,0,1,17,0.02546647426617238,0.04292169676533523,0.0,0,0.0,0,0.0,0
6536,2399,0,1,24,0.02759939726657415,0.09948263383605518,0.0,10,0.0,0,0.0,0
157,2479,0,1,30,0.01299636853910367,0.07771233589298293,0.0,4,0.0,0,0.0,0
348,3767,0,1,19,0.1136740923768075,0.0625385798714842,0.0,0,0.0,0,0.0,0
3332,540,0,0,15,0.0,0.04196983471299511,0.0,0,0.0,0,0.0,0
3841,417,0,0,18,0.0,0.06452403647958307,0.0,65,0.0,0,0.0,0
4500,3271,0,0,19,0.0,0.07606188488658705,0.0,0,0.0,0,0.0,0
499,903,0,0,19,0.0,0.039290794366464224,0.0,0,0.0,0,0.0,0
1472,884,0,0,15,0.0,0.06843253765586357,0.0,24,0.0,0,0.0,0
5140,5294,0,0,13,0.0,0.03646158037028512,0.0,0,0.0,0,0.0,0
5740,4535,0,0,16,0.0,0.04637949642554243,0.0,0,0.0,0,0.0,0
2189,1464,0,1,18,0.04958630890665405,0.09220733575469782,0.0,0,0.0,0,0.0,0
1368,534,0,0,21,0.0,0.046273659335359145,0.0,0,0.0,0,0.0,0
927,4733,0,0,24,0.0,0.10343574683926428,0.0,0,0.0,0,0.0,0
3014,5519,0,0,22,0.0,0.08206654130125453,0.0,0,0.0,0,0.0,0
397,6261,0,0,18,0.0,0.07224872460807005,0.0,10,0.0,0,0.0,0
239,2669,0,0,15,0.0,0.036403539576931584,0.0,30,0.0,0,0.0,0
3150,684,0,0,22,0.0,0.08368138847457413,0.0,0,0.0,0,0.0,0
5739,5064,0,2,24,0.011255512355853531,0.05713446002703348,0.0,0,0.0,0,0.0,0
1639,4969,0,0,20,0.0,0.0667552865021617,0.0,18,0.0,0,0.0,0
5551,5767,0,0,15,0.0,0.08635300180949519,0.0,0,0.0,0,0.0,0
4009,4323,0,0,22,0.0,0.08824860911339426,0.0,22,0.0,0,0.0,0
518,1303,0,0,13,0.0,0.08633497891841926,0.0,4,0.0,0,0.0,0
2118,6135,0,1,17,0.028927741919284468,0.06836271245093736,0.0,121,0.0,0,0.0,0
3406,5750,0,2,22,0.02017888441948649,0.06846905755202563,0.0,14,0.0,0,0.0,0
3019,1140,0,0,24,0.0,0.1048702449775898,0.0,15,0.0,0,0.0,0
3108,3841,0,1,18,0.03341634404047717,0.09186033831073713,0.0,25,0.0,0,0.0,1
1998,5252,0,0,15,0.0,0.06771123420070259,0.0,16,0.0,0,0.0,0
3081,5401,0,1,28,0.01940402713856012,0.09629365464423,0.0,20,0.0,0,0.0,0
4196,5088,0,1,30,0.026477678692721305,0.0820124209074649,0.0,0,0.0,0,0.0,0
5268,3385,0,0,21,0.0,0.13004777105036042,0.0,0,0.0,0,0.0,0
5787,3950,0,0,14,0.0,0.050831491318442466,0.0,3,0.0,0,0.0,0
2904,4950,0,1,20,0.012447916736477854,0.08884069078511854,0.0,6,0.0,0,0.0,0
2195,4261,0,1,14,0.09700802402320295,0.08312583670127578,0.0,60,0.0,0,0.0,0
491,4179,0,2,27,0.0729481091275442,0.15473083075117725,0.0,12,0.0,0,0.0,1
85,3491,0,1,19,0.03134921203150473,0.062340764430075184,0.0,16,0.0,0,0.0,0
2430,5067,0,0,15,0.0,0.044621713113313616,0.0,9,0.0,0,0.0,0
5126,5372,0,0,25,0.0,0.09343922093331822,0.0,21,0.0,0,0.0,0
2115,3743,0,0,16,0.0,0.06708612658257762,0.0,0,0.0,0,0.0,0
6356,845,0,2,17,0.06367063295612745,0.042555098285513175,0.0,0,0.0,0,0.0,0
487,1027,0,0,13,0.0,0.03541094449985404,0.0,0,0.0,0,0.0,0
707,2491,0,0,16,0.0,0.038107211038671936,0.0,92,0.0,0,0.0,0
1577,2347,0,1,15,0.014140386666146348,0.03539475334924199,0.0,9,0.0,0,0.0,0
1210,4805,0,0,17,0.0,0.08323176554065952,0.0,52,0.0,0,0.0,0
902,488,0,0,23,0.0,0.0829513340227163,0.0,40,0.0,0,0.0,0
3875,5797,0,0,29,0.0,0.07019921151517862,0.0,60,0.0,0,0.0,0
6447,4346,0,1,23,0.02128629993614182,0.04373334563854397,0.0,85,0.0,0,0.0,0
6082,1215,0,1,25,0.011077759535762623,0.07263324458465367,0.0,28,0.0,0,0.0,1
5691,5531,0,0,23,0.0,0.08125589997906246,0.0,88,0.0,0,0.0,0
980,1310,0,0,19,0.0,0.05294545203889707,0.08333333333333333,36,0.21153331149217683,1,0.0006807351940095302,0
3541,1198,0,0,16,0.0,0.04980275703757833,0.0,735,0.0,0,0.0,1
3570,6100,0,1,19,0.041398396409968646,0.07221980908044107,0.0,15,0.0,0,0.0,0
3828,2194,0,2,26,0.015980022987229572,0.07165905540534251,0.0,100,0.0,0,0.0,0
3721,6269,0,0,21,0.0,0.1025033527567097,0.0,340,0.0,0,0.0,1
4979,1538,0,0,20,0.0,0.07943234248832778,0.0,35,0.0,0,0.0,0
3168,5531,0,1,30,0.030585562883335034,0.058040456467871725,0.125,24,0.18769204995002464,1,0.000441306266548985,1
4962,5506,0,0,19,0.0,0.06362249787814282,0.0,2,0.0,0,0.0,0
917,1146,0,0,19,0.0,0.07019677874188947,0.0,0,0.0,0,0.0,0
1589,2707,0,0,19,0.0,0.05839154828979364,0.0,0,0.0,0,0.0,0
2468,3615,0,0,18,0.0,0.03398738414807884,0.0,40,0.0,0,0.0,0
508,5822,0,0,24,0.0,0.08138183863020118,0.0,0,0.0,0,0.0,0
3763,4401,0,0,26,0.0,0.11495025707153007,0.0,9,0.0,0,0.0,0
2925,1050,0,1,22,0.026396036407339986,0.059831767185781634,0.0,32,0.0,0,0.0,0
2944,1100,0,0,30,0.0,0.08107535675964458,0.0,63,0.0,0,0.0,0
1902,1891,0,1,12,0.028153199810384655,0.08021591648276291,0.0,13,0.0,0,0.0,0
1783,479,0,1,29,0.03252376629010097,0.07757097716564686,0.0,0,0.0,0,0.0,0
6423,2016,0,0,17,0.0,0.08331501383366553,0.0,0,0.0,0,0.0,0
1898,4401,0,0,26,0.0,0.09333227756312847,0.0,24,0.0,0,0.0,0
5745,640,0,1,25,0.021048688257334233,0.06670778924522464,0.0,153,0.0,0,0.0,0
1044,1079,0,0,12,0.0,0.06317885526366385,0.0,63,0.0,0,0.0,0
925,3077,0,0,17,0.0,0.05986428554517748,0.0,7,0.0,0,0.0,0
4557,5578,0,1,22,0.018917734577205372,0.08457462333713947,0.0,0,0.0,0,0.0,0
3194,1625,0,0,20,0.0,0.057605658928156306,0.0,9,0.0,0,0.0,0
978,459,0,0,28,0.0,0.06306953597517935,0.0,0,0.0,0,0.0,0
3985,4598,0,1,25,0.06104347554620232,0.0682734449009005,0.0,0,0.0,0,0.0,0
5900,928,0,2,24,0.10133651433356716,0.07018174521703337,0.0,56,0.0,0,0.0,1
3775,1378,0,0,13,0.0,0.04559816732048276,0.0,0,0.0,0,0.0,0
6378,5656,0,1,13,0.09211375252136114,0.05311538920638269,0.0,13,0.0,0,0.0,0
2114,6096,0,0,16,0.0,0.055890318598376856,0.0,0,0.0,0,0.0,0
3432,4422,0,1,20,0.013977848052995814,0.1235370653984334,0.0,48,0.0,0,0.0,0
6343,2437,0,0,24,0.0,0.07492605569910875,0.125,55,0.15078403679087934,1,8.234519104084322e-05,0
656,6043,0,0,22,0.0,0.111705808188416,0.0,0,0.0,0,0.0,0
341,2275,0,2,24,0.08366744514084978,0.09570773297800236,0.0,0,0.0,0,0.0,0
1705,5110,0,0,13,0.0,0.05786887153654141,0.0,0,0.0,0,0.0,0
5643,6375,0,0,24,0.0,0.10526502954051743,0.0,16,0.0,0,0.0,0
693,448,0,0,18,0.0,0.06225843435583806,0.0,54,0.0,0,0.0,0
682,2918,0,0,16,0.0,0.04455979243680612,0.0,16,0.0,0,0.0,1
814,2845,0,0,15,0.0,0.03929628355312722,0.0,65,0.0,0,0.0,1
277,2640,0,0,14,0.0,0.07255528131724359,0.0,16,0.0,0,0.0,0
2231,2308,0,0,19,0.0,0.05908757502948888,0.16666666666666666,588,0.533411709366544,3,0.0001981811762623924,1
1484,1327,0,0,24,0.0,0.09998195032315749,0.0,112,0.0,0,0.0,0
3705,4557,0,1,27,0.01824231459846624,0.04862501625046787,0.0,0,0.0,0,0.0,0
391,5371,0,0,15,0.0,0.05245537939162971,0.0,48,0.0,0,0.0,0
1382,2548,0,1,20,0.019945051808614816,0.06765352344190766,0.0,0,0.0,0,0.0,0
1263,5300,0,0,16,0.0,0.04604691208614207,0.0,0,0.0,0,0.0,0
2123,6158,0,0,22,0.0,0.06701762919531923,0.0,0,0.0,0,0.0,0
4387,4362,0,2,26,0.010378103627667341,0.10738107402449701,0.0,0,0.0,0,0.0,0
3062,5619,0,0,25,0.0,0.10365211821559409,0.0,4,0.0,0,0.0,0
2002,5639,0,0,16,0.0,0.059069105141914165,0.0,5,0.0,0,0.0,0
4519,317,0,0,17,0.0,0.10370572951048236,0.0,33,0.0,0,0.0,0
1611,3539,0,0,30,0.0,0.11336056759448278,0.0,6,0.0,0,0.0,0
5699,2119,0,0,14,0.0,0.05713816344669819,0.0,48,0.0,0,0.0,1
5392,4820,0,1,22,0.032774638540056904,0.06664042394308625,0.0,0,0.0,0,0.0,0
1682,5634,0,1,23,0.0,0.07391645382227692,0.0,15,0.0,0,0.0,0
3027,5783,0,0,19,0.0,0.03163753493798741,0.0,51,0.0,0,0.0,1
1174,505,0,0,22,0.0,0.06958134779553674,0.0,11,0.0,0,0.0,0
2772,4510,0,0,16,0.0,0.05829977416824143,0.0,1,0.0,0,0.0,0
5277,1837,0,2,13,0.09375008135991952,0.07946514604788199,0.09090909090909091,60,0.15078403679087934,1,7.750135627373479e-05,0
1875,552,0,0,15,0.0,0.06857058146158294,0.0,45,0.0,0,0.0,0
5963,5548,0,0,13,0.0,0.02682030936796319,0.0,112,0.0,0,0.0,0
3540,6533,0,0,18,0.0,0.06013454341340669,0.0,20,0.0,0,0.0,0
4842,5292,0,0,20,0.0,0.09595343365065118,0.0,24,0.0,0,0.0,0
5408,1539,0,1,26,0.014506994082054742,0.09107286495847901,0.0,12,0.0,0,0.0,0
3537,5481,0,0,29,0.0,0.08293336233895313,0.0,0,0.0,0,0.0,0
5576,5287,0,1,26,0.03090719165425378,0.08554080226326453,0.0,20,0.0,0,0.0,0
2671,4808,0,0,18,0.0,0.08249666549742542,0.0,0,0.0,0,0.0,0
1986,3951,0,0,19,0.0,0.041503862447932596,0.0,44,0.0,0,0.0,0
3507,5080,0,0,11,0.0,0.034298886938602335,0.0,0,0.0,0,0.0,0
3283,1400,0,0,26,0.0,0.11052614009589472,0.0,248,0.0,0,0.0,0
4126,399,0,0,10,0.0,0.0708519714417086,0.0,0,0.0,0,0.0,0
5626,4061,0,0,19,0.0,0.046087624890677796,0.0,0,0.0,0,0.0,0
4724,5421,0,0,25,0.11352754933186582,0.06956712856892511,0.0,0,0.0,0,0.0,0
1747,3376,0,0,20,0.0,0.03226342932255513,0.0,0,0.0,0,0.0,0
1874,4649,0,0,18,0.0,0.06372501273630814,0.0,10,0.0,0,0.0,1
5398,1201,0,1,20,0.036551839607184174,0.08629325152867073,0.0,0,0.0,0,0.0,0
4454,4779,0,0,16,0.0,0.03390737097418342,0.0,190,0.0,0,0.0,0
2820,2837,0,2,23,0.03080778753808055,0.07148407483878155,0.0,24,0.0,0,0.0,0
908,6024,0,1,19,0.011376455411073422,0.1322903811135327,0.0,60,0.0,0,0.0,0
1133,2170,0,0,20,0.0,0.05537601649862569,0.0,14,0.0,0,0.0,0
2164,1220,0,1,22,0.010118533658432372,0.0683549460331006,0.0,36,0.0,0,0.0,0
3090,6081,0,1,25,0.02341157445970344,0.0695316109361087,0.0,136,0.0,0,0.0,0
6249,1192,0,0,23,0.0,0.06117033845563723,0.0,72,0.0,0,0.0,0
650,481,0,3,24,0.12966317550035023,0.04609035365379316,0.0,0,0.0,0,0.0,0
2953,5029,0,1,19,0.019000863019813664,0.08444449769945454,0.0,27,0.0,0,0.0,0
1195,3987,0,0,12,0.0,0.0648472941540254,0.0,75,0.0,0,0.0,0
6470,4574,0,0,22,0.0,0.06172747704079354,0.0,90,0.0,0,0.0,1
1789,1693,0,0,18,0.0,0.04424961499369783,0.0,0,0.0,0,0.0,0
4194,1822,0,1,20,0.01869498130322599,0.06417654356781866,0.0,30,0.0,0,0.0,0
1153,6178,0,0,18,0.014532292665260302,0.0634697529263922,0.0,77,0.0,0,0.0,0
3433,189,0,1,24,0.04041532904931833,0.08613485785719795,0.0,14,0.0,0,0.0,0
203,142,0,0,12,0.0,0.06651686274154484,0.0,182,0.0,0,0.0,0
3654,6015,0,0,21,0.0,0.055977744850751854,0.0,4,0.0,0,0.0,0
2279,4711,0,0,34,0.0,0.10000065089185546,0.0,60,0.0,0,0.0,0
3299,1128,0,0,26,0.0,0.0972373581633365,0.0,0,0.0,0,0.0,0
6122,3460,0,0,19,0.0,0.04931236121031026,0.0,4,0.0,0,0.0,1
2089,2335,0,1,26,0.011642205235705935,0.07047829443331363,0.0,0,0.0,0,0.0,0
848,65,0,0,14,0.0,0.034550762019588656,0.0,60,0.0,0,0.0,0
4905,3496,0,0,24,0.0,0.09310882721368988,0.0,90,0.0,0,0.0,1
1591,4310,0,0,20,0.0,0.09072904098702278,0.0,0,0.0,0,0.0,0
6421,3527,0,0,25,0.0,0.05589612209439611,0.0,0,0.0,0,0.0,0
4307,5267,0,1,26,0.06885322814656784,0.07471749058355787,0.0,0,0.0,0,0.0,0
6519,3281,0,2,22,0.039296012346375496,0.10224699284734487,0.0,36,0.0,0,0.0,0
2458,862,0,0,24,0.0,0.0625021752682192,0.0,1,0.0,0,0.0,0
4087,770,0,0,19,0.0,0.13933481866910571,0.0,6,0.0,0,0.0,1
3173,3059,0,0,23,0.0,0.06626288231804661,0.0,11,0.0,0,0.0,0
2970,1976,0,0,16,0.0,0.1456070248330003,0.0,572,0.0,0,0.0,0
4315,4569,0,0,14,0.0,0.07725721231083212,0.0,44,0.0,0,0.0,0
6049,5991,0,0,16,0.0,0.06512714508021761,0.0,6,0.0,0,0.0,0
3187,3896,0,0,16,0.0,0.03964514731894615,0.0,65,0.0,0,0.0,0
795,6446,0,0,19,0.0,0.08517643586070038,0.0,9,0.0,0,0.0,0
4517,3922,0,0,21,0.0,0.025327383237106618,0.0,24,0.0,0,0.0,0
661,215,0,0,19,0.0,0.07718493498567142,0.0,0,0.0,0,0.0,0
6324,1850,0,0,19,0.0,0.04693731633827302,0.0,2,0.0,0,0.0,0
4247,247,0,2,22,0.044435306489040594,0.09748104067268887,0.06666666666666667,90,0.23382699798647663,1,0.0006038647342995169,0
3515,2018,0,0,22,0.0,0.043387617462947094,0.0,0,0.0,0,0.0,0
304,1267,0,0,17,0.0,0.037159505379177456,0.0,80,0.0,0,0.0,0
6296,4124,0,0,18,0.0,0.06042352406716166,0.0,13,0.0,0,0.0,0
341,2088,0,0,21,0.0,0.08373768875557734,0.0,24,0.0,0,0.0,1
3677,1033,0,2,22,0.11177060261535884,0.11183372570769488,0.0,144,0.0,0,0.0,0
4401,5036,0,0,22,0.0,0.09636672626196391,0.0,24,0.0,0,0.0,0
1667,2187,0,0,19,0.0,0.04006472770026475,0.0,5,0.0,0,0.0,0
2190,4214,0,0,17,0.0,0.038914287334926766,0.0,0,0.0,0,0.0,0
4722,1644,0,1,21,0.023001884767261883,0.11787681039226515,0.0,162,0.0,0,0.0,1
6336,2210,0,2,29,0.03783319226685698,0.06755739152740808,0.0,0,0.0,0,0.0,0
2327,1479,0,0,22,0.0,0.06372872211908918,0.0,0,0.0,0,0.0,0
2967,873,0,0,22,0.0,0.07771562742893832,0.0,0,0.0,0,0.0,0
310,3906,0,0,18,0.0,0.054753938495562676,0.0,34,0.0,0,0.0,0
5671,1039,0,0,19,0.0,0.06335125099367286,0.0,88,0.0,0,0.0,0
249,5882,0,0,18,0.0,0.037745154790559614,0.0,0,0.0,0,0.0,0
3783,3122,0,0,23,0.0,0.0777163009151015,0.0,0,0.0,0,0.0,0
242,4711,0,0,17,0.0,0.06306578768563868,0.0,25,0.0,0,0.0,1
3401,576,0,0,22,0.0,0.08184381529950559,0.0,242,0.0,0,0.0,0
1801,6509,0,0,30,0.0,0.08079691474106487,0.0,4,0.0,0,0.0,0
467,1796,0,0,24,0.0,0.07615778801795445,0.07142857142857142,77,0.18873916581775485,1,0.0002777777777777778,0
6131,2902,0,0,17,0.0,0.04381082147983972,0.0,6,0.0,0,0.0,0
4169,2784,0,0,21,0.08759521471781198,0.10162271352716488,0.0,0,0.0,0,0.0,0
5638,2969,0,1,23,0.0694000629362138,0.08528223730458113,0.0,175,0.0,0,0.0,0
2792,1407,0,0,19,0.0,0.05355949040499221,0.0,18,0.0,0,0.0,0
5725,5597,0,0,20,0.0,0.0814353282079319,0.0,0,0.0,0,0.0,0
99,4783,0,1,15,0.05842737062898887,0.09513884767324042,0.0,99,0.0,0,0.0,1
1274,549,0,1,20,0.08920018160080966,0.08025004333454867,0.0,0,0.0,0,0.0,0
1334,4764,0,0,20,0.0,0.06121464704372481,0.0,120,0.0,0,0.0,0
5033,2071,0,0,22,0.0,0.058325698339705655,0.0,0,0.0,0,0.0,0
2691,12,0,1,23,0.03840387453931388,0.0641947415998061,0.0,0,0.0,0,0.0,0
1586,5739,0,1,15,0.0,0.0835973408138189,0.0,0,0.0,0,0.0,0
5043,315,0,0,17,0.0,0.04472257596539146,0.0,20,0.0,0,0.0,0
3246,4206,0,0,24,0.0,0.11377013662804075,0.0,1,0.0,0,0.0,0
4942,5336,0,0,12,0.0,0.03384727264427961,0.0,0,0.0,0,0.0,0
5806,1240,0,1,14,0.014858136112960024,0.05512402975586867,0.0,0,0.0,0,0.0,0
6212,2682,0,1,14,0.01785403987438393,0.03868884602486341,0.0,465,0.0,0,0.0,1
2741,2758,0,0,25,0.0,0.1274733839052319,0.0,45,0.0,0,0.0,0
1342,4066,0,2,13,0.13264210920654396,0.05364128486624028,0.0,44,0.0,0,0.0,0
5645,6018,0,0,18,0.0,0.12291232436038127,0.0,0,0.0,0,0.0,0
4533,1906,0,0,18,0.0,0.05197332318914863,0.0,32,0.0,0,0.0,0
3450,976,0,0,19,0.0,0.07229522693643653,0.0,10,0.0,0,0.0,0
4155,4175,0,0,16,0.0,0.06075972643162022,0.0,12,0.0,0,0.0,0
5385,4566,0,1,25,0.03955354113018641,0.11515048900199748,0.1,48,0.15078403679087934,1,9.410878976096367e-05,0
168,1705,0,1,16,0.0724987235188239,0.030684049965427368,0.0,0,0.0,0,0.0,0
1578,2249,0,0,14,0.0,0.057379707394396046,0.0,12,0.0,0,0.0,0
876,2731,0,0,23,0.0,0.09852747412599468,0.0,9,0.0,0,0.0,0
6206,4715,0,0,16,0.0,0.05018514442284219,0.0,198,0.0,0,0.0,0
1439,5288,0,1,16,0.06114003298756497,0.04476275321124996,0.0,6,0.0,0,0.0,0
245,2110,0,0,23,0.0,0.06255191769672236,0.0,45,0.0,0,0.0,0
878,4497,0,0,18,0.0,0.037822826352682824,0.0,0,0.0,0,0.0,0
1407,3306,0,0,21,0.0,0.05516162426906082,0.0,468,0.0,0,0.0,0
2463,5796,0,0,22,0.0,0.0708999521452084,0.0,4,0.0,0,0.0,0
629,760,0,0,28,0.0,0.08381017563067915,0.0,48,0.0,0,0.0,0
68,2413,0,1,22,0.01143978541621722,0.051840546672236545,0.0,6,0.0,0,0.0,0
1740,5401,0,0,21,0.0,0.06344348183979812,0.0,40,0.0,0,0.0,0
4216,3488,0,0,18,0.0,0.09522860571849212,0.0,48,0.0,0,0.0,0
4711,3467,0,0,19,0.0,0.12693433299422596,0.0,70,0.0,0,0.0,0
4392,4653,0,0,20,0.0,0.12014434639390935,0.10526315789473684,119,0.331895524289585,2,0.00022156346069389547,1
4736,5217,0,0,28,0.0,0.1395263044047131,0.0,60,0.0,0,0.0,0
6121,1759,0,0,17,0.0,0.07307909600311496,0.0,90,0.0,0,0.0,0
3275,197,0,1,21,0.03318091650828818,0.0555441681172615,0.0,16,0.0,0,0.0,0
6263,122,0,1,23,0.012726526976562074,0.08173334877309556,0.0,74,0.0,0,0.0,0
2833,4925,0,0,30,0.0,0.08111675856687414,0.0,8,0.0,0,0.0,0
6494,1748,0,0,17,0.0,0.07436167227639612,0.0,0,0.0,0,0.0,0
5038,5932,0,0,21,0.0,0.057726111462456,0.0,10,0.0,0,0.0,0
5363,3248,0,0,11,0.0,0.05252367192540886,0.0,72,0.0,0,0.0,0
2935,6141,0,3,17,0.07791331781364952,0.1068940216277402,0.0,0,0.0,0,0.0,0
4334,5587,0,0,13,0.0,0.026387911674021852,0.0,0,0.0,0,0.0,0
42,4733,0,0,22,0.0,0.10088687200762546,0.0,0,0.0,0,0.0,0
2055,5570,0,0,25,0.0,0.09539624777406745,0.0,40,0.0,0,0.0,0
3366,2163,0,0,29,0.0,0.06473187196182902,0.0,204,0.0,0,0.0,1
3612,2569,0,2,22,0.08435303816689049,0.08115480374824993,0.0,0,0.0,0,0.0,0
3023,2174,0,0,34,0.0,0.11274825529417729,0.0,0,0.0,0,0.0,0
932,5618,0,0,30,0.0,0.11599906717937061,0.0,36,0.0,0,0.0,0
1529,4184,0,1,22,0.022362512530510754,0.05652551765719669,0.0,50,0.0,0,0.0,0
2599,5818,0,1,18,0.026446718782015557,0.04671958070744608,0.0,351,0.0,0,0.0,0
4183,291,0,1,18,0.02213588989655398,0.06793603509415665,0.0,0,0.0,0,0.0,0
567,1706,0,1,16,0.028638595561276695,0.0861863583362853,0.0,646,0.0,0,0.0,0
5660,4531,0,0,22,0.0,0.12956431446715957,0.0,10,0.0,0,0.0,1
5733,2535,0,0,16,0.0,0.04076454280564911,0.0,0,0.0,0,0.0,0
6215,2309,0,0,12,0.0,0.022539478636929663,0.0,10,0.0,0,0.0,0
2441,5582,0,0,23,0.0,0.06650442819101533,0.0,49,0.0,0,0.0,1
174,6326,0,0,20,0.0,0.06519493840607984,0.0,184,0.0,0,0.0,0
3471,3653,0,0,17,0.0,0.074013752422116,0.0,24,0.0,0,0.0,0
4432,5317,0,0,18,0.020866103127626635,0.037200749751918796,0.0,0,0.0,0,0.0,0
3085,1897,0,0,25,0.0,0.06491478896204143,0.0,0,0.0,0,0.0,0
1164,4032,0,0,15,0.0,0.03331409133070606,0.09090909090909091,72,0.16739736700230903,1,0.0001413627367825841,1
1814,5834,0,0,17,0.0,0.03336874764792653,0.0,15,0.0,0,0.0,0
2042,5469,0,1,21,0.03868454870764161,0.07038163059994441,0.0,455,0.0,0,0.0,0
5373,4070,0,1,20,0.05649701053249681,0.06923329969358769,0.0,4,0.0,0,0.0,0
748,1875,0,0,13,0.0,0.04699188634549163,0.0,0,0.0,0,0.0,0
4748,4772,0,0,19,0.0,0.05083741390801248,0.0,45,0.0,0,0.0,0
6498,2001,0,1,24,0.023865087345010555,0.09218427419386459,0.0,35,0.0,0,0.0,0
1131,2579,0,0,19,0.0,0.09511074064141475,0.0,28,0.0,0,0.0,1
3975,5788,0,0,20,0.0,0.07876602169044233,0.0,2,0.0,0,0.0,0
4058,538,0,0,13,0.0,0.047246782856232836,0.0,4,0.0,0,0.0,0
808,613,0,1,19,0.020671322472132072,0.07319313397059683,0.0,0,0.0,0,0.0,0
2733,1795,0,2,27,0.03751338817127347,0.07262939785335125,0.0,16,0.0,0,0.0,0
5768,1566,0,0,22,0.0,0.08875190257269994,0.0,6,0.0,0,0.0,0
4753,3803,0,0,19,0.0,0.05529544352238789,0.0,128,0.0,0,0.0,0
2189,2863,0,0,20,0.0,0.08124088568338331,0.0,0,0.0,0,0.0,0
3028,2652,0,0,12,0.0,0.03128256525261947,0.0,0,0.0,0,0.0,0
6531,5682,0,0,12,0.0,0.05612980581629165,0.0,0,0.0,0,0.0,0
3324,2421,0,1,19,0.04028013139784077,0.15405859575816644,0.0,28,0.0,0,0.0,0
1900,2918,0,0,18,0.0,0.05070151550167448,0.0,2,0.0,0,0.0,0
1728,182,0,1,18,0.03761082291195101,0.055091791701050746,0.0,252,0.0,0,0.0,0
1542,958,0,0,17,0.0,0.08379794981592562,0.0,0,0.0,0,0.0,0
